BDD_Assign_25_8_50_1,new_runtime0.8.txt,0.33478
BDD_Assign_25_8_50_10,new_runtime0.8.txt,0.52956
BDD_Assign_25_8_50_2,new_runtime0.8.txt,0.51467
BDD_Assign_25_8_50_3,new_runtime0.8.txt,0.37813
BDD_Assign_25_8_50_4,new_runtime0.8.txt,0.31544
BDD_Assign_25_8_50_5,new_runtime0.8.txt,0.53435
BDD_Assign_25_8_50_6,new_runtime0.8.txt,1.20505
BDD_Assign_25_8_50_7,new_runtime0.8.txt,0.39799
BDD_Assign_25_8_50_8,new_runtime0.8.txt,0.49278
BDD_Assign_25_8_50_9,new_runtime0.8.txt,7.74236
average*nBDD, ,1.244511
