BDD_Assign_25_8_50_1,new_runtime0.6.txt,1802.00685
BDD_Assign_25_8_50_10,new_runtime0.6.txt,197.87668
BDD_Assign_25_8_50_2,new_runtime0.6.txt,1802.00373
BDD_Assign_25_8_50_3,new_runtime0.6.txt,1802.00578
BDD_Assign_25_8_50_4,new_runtime0.6.txt,106.10904
BDD_Assign_25_8_50_5,new_runtime0.6.txt,1802.00617
BDD_Assign_25_8_50_6,new_runtime0.6.txt,1802.00329
BDD_Assign_25_8_50_7,new_runtime0.6.txt,1802.00398
BDD_Assign_25_8_50_8,new_runtime0.6.txt,348.06676
BDD_Assign_25_8_50_9,new_runtime0.6.txt,1802.01279
average*nBDD, ,1326.6095070000001
