BDD_Assign_25_8_50_1,new_objval0.7true_eval.txt,102.11606
BDD_Assign_25_8_50_10,new_objval0.7true_eval.txt,97.86339
BDD_Assign_25_8_50_2,new_objval0.7true_eval.txt,98.88214
BDD_Assign_25_8_50_3,new_objval0.7true_eval.txt,100.42115
BDD_Assign_25_8_50_4,new_objval0.7true_eval.txt,99.22358
BDD_Assign_25_8_50_5,new_objval0.7true_eval.txt,99.56244
BDD_Assign_25_8_50_6,new_objval0.7true_eval.txt,100.66308
BDD_Assign_25_8_50_7,new_objval0.7true_eval.txt,97.10115
BDD_Assign_25_8_50_8,new_objval0.7true_eval.txt,99.31851
BDD_Assign_25_8_50_9,new_objval0.7true_eval.txt,103.34367
