BDD_Assign_25_8_50_1,new_objval0.6true_eval.txt,100.33227
BDD_Assign_25_8_50_10,new_objval0.6true_eval.txt,97.02093
BDD_Assign_25_8_50_2,new_objval0.6true_eval.txt,97.45094
BDD_Assign_25_8_50_3,new_objval0.6true_eval.txt,98.3769
BDD_Assign_25_8_50_4,new_objval0.6true_eval.txt,98.4484
BDD_Assign_25_8_50_5,new_objval0.6true_eval.txt,98.74288
BDD_Assign_25_8_50_6,new_objval0.6true_eval.txt,98.98184
BDD_Assign_25_8_50_7,new_objval0.6true_eval.txt,96.20725
BDD_Assign_25_8_50_8,new_objval0.6true_eval.txt,98.25778
BDD_Assign_25_8_50_9,new_objval0.6true_eval.txt,100.75175
