BDD_Assign_25_5_50_1,new_objval0.8.txt,65.01574
BDD_Assign_25_5_50_10,new_objval0.8.txt,87.01573
BDD_Assign_25_5_50_2,new_objval0.8.txt,88.85305
BDD_Assign_25_5_50_3,new_objval0.8.txt,72.94934
BDD_Assign_25_5_50_4,new_objval0.8.txt,70.98001
BDD_Assign_25_5_50_5,new_objval0.8.txt,59.24445
BDD_Assign_25_5_50_6,new_objval0.8.txt,78.71625
BDD_Assign_25_5_50_7,new_objval0.8.txt,69.7351
BDD_Assign_25_5_50_8,new_objval0.8.txt,82.06781
BDD_Assign_25_5_50_9,new_objval0.8.txt,84.14888
average*nBDD, ,75.872636
