BDD_Assign_25_5_50_1,new_objval0.5true_eval.txt,61.66195
BDD_Assign_25_5_50_10,new_objval0.5true_eval.txt,81.23041
BDD_Assign_25_5_50_2,new_objval0.5true_eval.txt,82.67396
BDD_Assign_25_5_50_3,new_objval0.5true_eval.txt,69.74974
BDD_Assign_25_5_50_4,new_objval0.5true_eval.txt,67.67369
BDD_Assign_25_5_50_5,new_objval0.5true_eval.txt,56.76311
BDD_Assign_25_5_50_6,new_objval0.5true_eval.txt,73.24605
BDD_Assign_25_5_50_7,new_objval0.5true_eval.txt,66.35045
BDD_Assign_25_5_50_8,new_objval0.5true_eval.txt,77.35341
BDD_Assign_25_5_50_9,new_objval0.5true_eval.txt,77.40258
average*nBDD, ,71.41053499999998
