BDD_Assign_25_5_50_1,new_objval0.6.txt,63.7693
BDD_Assign_25_5_50_10,new_objval0.6.txt,84.82126
BDD_Assign_25_5_50_2,new_objval0.6.txt,87.24446
BDD_Assign_25_5_50_3,new_objval0.6.txt,72.01715
BDD_Assign_25_5_50_4,new_objval0.6.txt,69.54375
BDD_Assign_25_5_50_5,new_objval0.6.txt,58.98365
BDD_Assign_25_5_50_6,new_objval0.6.txt,76.98257
BDD_Assign_25_5_50_7,new_objval0.6.txt,68.59287
BDD_Assign_25_5_50_8,new_objval0.6.txt,80.37313
BDD_Assign_25_5_50_9,new_objval0.6.txt,81.30595
average*nBDD, ,74.36340899999998
