BDD_Assign_25_5_50_1,new_objval0.5.txt,61.66333
BDD_Assign_25_5_50_10,new_objval0.5.txt,81.23041
BDD_Assign_25_5_50_2,new_objval0.5.txt,83.56319
BDD_Assign_25_5_50_3,new_objval0.5.txt,70.11536
BDD_Assign_25_5_50_4,new_objval0.5.txt,67.7402
BDD_Assign_25_5_50_5,new_objval0.5.txt,57.17191
BDD_Assign_25_5_50_6,new_objval0.5.txt,73.29827
BDD_Assign_25_5_50_7,new_objval0.5.txt,66.35045
BDD_Assign_25_5_50_8,new_objval0.5.txt,77.92898
BDD_Assign_25_5_50_9,new_objval0.5.txt,77.7997
average*nBDD, ,71.68618000000001
