BDD_Assign_25_5_50_1,new_objval0.8true_eval.txt,64.81843
BDD_Assign_25_5_50_10,new_objval0.8true_eval.txt,86.55221
BDD_Assign_25_5_50_2,new_objval0.8true_eval.txt,88.60824
BDD_Assign_25_5_50_3,new_objval0.8true_eval.txt,72.83395
BDD_Assign_25_5_50_4,new_objval0.8true_eval.txt,70.78903
BDD_Assign_25_5_50_5,new_objval0.8true_eval.txt,59.02493
BDD_Assign_25_5_50_6,new_objval0.8true_eval.txt,78.12322
BDD_Assign_25_5_50_7,new_objval0.8true_eval.txt,69.34478
BDD_Assign_25_5_50_8,new_objval0.8true_eval.txt,81.89099
BDD_Assign_25_5_50_9,new_objval0.8true_eval.txt,83.66249
average*nBDD, ,75.56482700000001
