BDD_Assign_25_5_50_1,new_runtime0.6.txt,54.98876
BDD_Assign_25_5_50_10,new_runtime0.6.txt,65.52555
BDD_Assign_25_5_50_2,new_runtime0.6.txt,33.01522
BDD_Assign_25_5_50_3,new_runtime0.6.txt,134.0849
BDD_Assign_25_5_50_4,new_runtime0.6.txt,259.88311
BDD_Assign_25_5_50_5,new_runtime0.6.txt,5.12415
BDD_Assign_25_5_50_6,new_runtime0.6.txt,46.87925
BDD_Assign_25_5_50_7,new_runtime0.6.txt,80.6325
BDD_Assign_25_5_50_8,new_runtime0.6.txt,41.74504
BDD_Assign_25_5_50_9,new_runtime0.6.txt,301.40947
average*nBDD, ,102.32879499999999
