BDD_Assign_25_5_50_1,new_objval0.7.txt,64.79157
BDD_Assign_25_5_50_10,new_objval0.7.txt,86.47593
BDD_Assign_25_5_50_2,new_objval0.7.txt,88.53909
BDD_Assign_25_5_50_3,new_objval0.7.txt,72.8462
BDD_Assign_25_5_50_4,new_objval0.7.txt,70.76006
BDD_Assign_25_5_50_5,new_objval0.7.txt,59.24445
BDD_Assign_25_5_50_6,new_objval0.7.txt,78.38394
BDD_Assign_25_5_50_7,new_objval0.7.txt,69.38941
BDD_Assign_25_5_50_8,new_objval0.7.txt,81.6938
BDD_Assign_25_5_50_9,new_objval0.7.txt,83.33401
average*nBDD, ,75.54584600000001
