BDD_Assign_25_5_50_1,new_objval0.9true_eval.txt,64.84419
BDD_Assign_25_5_50_10,new_objval0.9true_eval.txt,86.74424
BDD_Assign_25_5_50_2,new_objval0.9true_eval.txt,88.55826
BDD_Assign_25_5_50_3,new_objval0.9true_eval.txt,72.866
BDD_Assign_25_5_50_4,new_objval0.9true_eval.txt,70.80282
BDD_Assign_25_5_50_5,new_objval0.9true_eval.txt,59.02493
BDD_Assign_25_5_50_6,new_objval0.9true_eval.txt,78.482
BDD_Assign_25_5_50_7,new_objval0.9true_eval.txt,69.379
BDD_Assign_25_5_50_8,new_objval0.9true_eval.txt,81.89099
BDD_Assign_25_5_50_9,new_objval0.9true_eval.txt,83.77485
average*nBDD, ,75.636728
