BDD_Assign_25_5_50_1,new_objval0.6true_eval.txt,63.34458
BDD_Assign_25_5_50_10,new_objval0.6true_eval.txt,84.45829
BDD_Assign_25_5_50_2,new_objval0.6true_eval.txt,86.27778
BDD_Assign_25_5_50_3,new_objval0.6true_eval.txt,71.69286
BDD_Assign_25_5_50_4,new_objval0.6true_eval.txt,68.4469
BDD_Assign_25_5_50_5,new_objval0.6true_eval.txt,58.53327
BDD_Assign_25_5_50_6,new_objval0.6true_eval.txt,76.15862
BDD_Assign_25_5_50_7,new_objval0.6true_eval.txt,67.98478
BDD_Assign_25_5_50_8,new_objval0.6true_eval.txt,79.72926
BDD_Assign_25_5_50_9,new_objval0.6true_eval.txt,79.2908
average*nBDD, ,73.591714
