BDD_Assign_25_5_50_1,new_runtime0.7.txt,5.81036
BDD_Assign_25_5_50_10,new_runtime0.7.txt,12.47153
BDD_Assign_25_5_50_2,new_runtime0.7.txt,10.12345
BDD_Assign_25_5_50_3,new_runtime0.7.txt,4.37328
BDD_Assign_25_5_50_4,new_runtime0.7.txt,9.26236
BDD_Assign_25_5_50_5,new_runtime0.7.txt,0.15174
BDD_Assign_25_5_50_6,new_runtime0.7.txt,10.90941
BDD_Assign_25_5_50_7,new_runtime0.7.txt,10.63253
BDD_Assign_25_5_50_8,new_runtime0.7.txt,4.97009
BDD_Assign_25_5_50_9,new_runtime0.7.txt,49.75033
average*nBDD, ,11.845508
