BDD_Assign_25_5_50_1,new_objval0.9.txt,65.02877
BDD_Assign_25_5_50_10,new_objval0.9.txt,87.147
BDD_Assign_25_5_50_2,new_objval0.9.txt,88.86691
BDD_Assign_25_5_50_3,new_objval0.9.txt,72.95086
BDD_Assign_25_5_50_4,new_objval0.9.txt,70.98201
BDD_Assign_25_5_50_5,new_objval0.9.txt,59.24445
BDD_Assign_25_5_50_6,new_objval0.9.txt,78.73582
BDD_Assign_25_5_50_7,new_objval0.9.txt,69.74102
BDD_Assign_25_5_50_8,new_objval0.9.txt,82.06781
BDD_Assign_25_5_50_9,new_objval0.9.txt,84.1772
average*nBDD, ,75.89418500000001
