BDD_Assign_20_3_50_1,new_runtime0.6.txt,0.67492
BDD_Assign_20_3_50_10,new_runtime0.6.txt,0.34469
BDD_Assign_20_3_50_2,new_runtime0.6.txt,0.4608
BDD_Assign_20_3_50_3,new_runtime0.6.txt,3.21235
BDD_Assign_20_3_50_4,new_runtime0.6.txt,0.28169
BDD_Assign_20_3_50_5,new_runtime0.6.txt,0.2574
BDD_Assign_20_3_50_6,new_runtime0.6.txt,0.31518
BDD_Assign_20_3_50_7,new_runtime0.6.txt,0.8757
BDD_Assign_20_3_50_8,new_runtime0.6.txt,0.34102
BDD_Assign_20_3_50_9,new_runtime0.6.txt,0.15094
average*nBDD, ,0.691469
