BDD_Assign_20_3_50_1,new_objval0.9.txt,47.13767
BDD_Assign_20_3_50_10,new_objval0.9.txt,51.7879
BDD_Assign_20_3_50_2,new_objval0.9.txt,57.2019
BDD_Assign_20_3_50_3,new_objval0.9.txt,49.01718
BDD_Assign_20_3_50_4,new_objval0.9.txt,44.60324
BDD_Assign_20_3_50_5,new_objval0.9.txt,51.80298
BDD_Assign_20_3_50_6,new_objval0.9.txt,50.16963
BDD_Assign_20_3_50_7,new_objval0.9.txt,56.85126
BDD_Assign_20_3_50_8,new_objval0.9.txt,76.95399
BDD_Assign_20_3_50_9,new_objval0.9.txt,41.75268
average*nBDD, ,52.72784300000001
