BDD_Assign_20_3_50_1,new_objval0.8true_eval.txt,47.03105
BDD_Assign_20_3_50_10,new_objval0.8true_eval.txt,50.96817
BDD_Assign_20_3_50_2,new_objval0.8true_eval.txt,56.69923
BDD_Assign_20_3_50_3,new_objval0.8true_eval.txt,48.33203
BDD_Assign_20_3_50_4,new_objval0.8true_eval.txt,44.42879
BDD_Assign_20_3_50_5,new_objval0.8true_eval.txt,50.94738
BDD_Assign_20_3_50_6,new_objval0.8true_eval.txt,50.10371
BDD_Assign_20_3_50_7,new_objval0.8true_eval.txt,55.99046
BDD_Assign_20_3_50_8,new_objval0.8true_eval.txt,75.71812
BDD_Assign_20_3_50_9,new_objval0.8true_eval.txt,41.62493
average*nBDD, ,52.184386999999994
