BDD_Assign_20_3_50_1,new_objval0.6true_eval.txt,45.50021
BDD_Assign_20_3_50_10,new_objval0.6true_eval.txt,49.1238
BDD_Assign_20_3_50_2,new_objval0.6true_eval.txt,54.96975
BDD_Assign_20_3_50_3,new_objval0.6true_eval.txt,45.3357
BDD_Assign_20_3_50_4,new_objval0.6true_eval.txt,43.05239
BDD_Assign_20_3_50_5,new_objval0.6true_eval.txt,49.3905
BDD_Assign_20_3_50_6,new_objval0.6true_eval.txt,47.65865
BDD_Assign_20_3_50_7,new_objval0.6true_eval.txt,53.81861
BDD_Assign_20_3_50_8,new_objval0.6true_eval.txt,73.87171
BDD_Assign_20_3_50_9,new_objval0.6true_eval.txt,39.48678
average*nBDD, ,50.22081
