BDD_Assign_20_3_50_1,new_runtime0.8.txt,0.1245
BDD_Assign_20_3_50_10,new_runtime0.8.txt,0.16149
BDD_Assign_20_3_50_2,new_runtime0.8.txt,0.09795
BDD_Assign_20_3_50_3,new_runtime0.8.txt,0.28715
BDD_Assign_20_3_50_4,new_runtime0.8.txt,0.11067
BDD_Assign_20_3_50_5,new_runtime0.8.txt,0.02125
BDD_Assign_20_3_50_6,new_runtime0.8.txt,0.08746
BDD_Assign_20_3_50_7,new_runtime0.8.txt,0.22235
BDD_Assign_20_3_50_8,new_runtime0.8.txt,0.22487
BDD_Assign_20_3_50_9,new_runtime0.8.txt,0.01714
average*nBDD, ,0.13548299999999996
