BDD_Assign_20_4_50_1,new_objval0.5.txt,61.34663
BDD_Assign_20_4_50_10,new_objval0.5.txt,41.41333
BDD_Assign_20_4_50_2,new_objval0.5.txt,49.97493
BDD_Assign_20_4_50_3,new_objval0.5.txt,56.04325
BDD_Assign_20_4_50_4,new_objval0.5.txt,51.93046
BDD_Assign_20_4_50_5,new_objval0.5.txt,47.16755
BDD_Assign_20_4_50_6,new_objval0.5.txt,69.13871
BDD_Assign_20_4_50_7,new_objval0.5.txt,52.03783
BDD_Assign_20_4_50_8,new_objval0.5.txt,53.90066
BDD_Assign_20_4_50_9,new_objval0.5.txt,47.15327
average*nBDD, ,53.010662
