BDD_Assign_20_4_50_1,new_objval0.7.txt,64.08992
BDD_Assign_20_4_50_10,new_objval0.7.txt,44.11213
BDD_Assign_20_4_50_2,new_objval0.7.txt,52.61131
BDD_Assign_20_4_50_3,new_objval0.7.txt,58.65409
BDD_Assign_20_4_50_4,new_objval0.7.txt,55.02437
BDD_Assign_20_4_50_5,new_objval0.7.txt,50.8806
BDD_Assign_20_4_50_6,new_objval0.7.txt,74.01195
BDD_Assign_20_4_50_7,new_objval0.7.txt,55.59456
BDD_Assign_20_4_50_8,new_objval0.7.txt,57.09169
BDD_Assign_20_4_50_9,new_objval0.7.txt,49.52089
average*nBDD, ,56.15915100000001
