BDD_Assign_20_4_50_1,new_objval0.7true_eval.txt,64.08521
BDD_Assign_20_4_50_10,new_objval0.7true_eval.txt,44.11213
BDD_Assign_20_4_50_2,new_objval0.7true_eval.txt,52.20307
BDD_Assign_20_4_50_3,new_objval0.7true_eval.txt,58.46765
BDD_Assign_20_4_50_4,new_objval0.7true_eval.txt,55.02437
BDD_Assign_20_4_50_5,new_objval0.7true_eval.txt,50.13328
BDD_Assign_20_4_50_6,new_objval0.7true_eval.txt,74.01195
BDD_Assign_20_4_50_7,new_objval0.7true_eval.txt,55.41632
BDD_Assign_20_4_50_8,new_objval0.7true_eval.txt,56.14083
BDD_Assign_20_4_50_9,new_objval0.7true_eval.txt,49.27083
average*nBDD, ,55.886564
